Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 99999]
***************** properties *****************
"requestdistribution"="uniform"
"insertproportion"="0"
"recordcount"="100000"
"etcd.endpoints"="192.168.37.13:2379"
"docollectingdata"="false"
"command"="run"
"workload"="core"
"readallfields"="true"
"threadcount"="5"
"operationcount"="50000"
"scanproportion"="0"
"updateproportion"="0.5"
"etcd.dial_timeout"="1s"
"dotransactions"="true"
"readproportion"="0.5"
**********************************************
UPDATE - Takes(s): 59.9, Count: 993, OPS: 16.6, Avg(us): 107126, Min(us): 93824, Max(us): 123071, 50th(us): 107391, 90th(us): 112511, 95th(us): 113727, 99th(us): 117631, 99.9th(us): 121087, 99.99th(us): 123071
READ   - Takes(s): 69.9, Count: 768, OPS: 11.0, Avg(us): 188011, Min(us): 92544, Max(us): 227583, 50th(us): 203519, 90th(us): 214015, 95th(us): 216703, 99th(us): 220415, 99.9th(us): 226047, 99.99th(us): 227583
READ_ERROR - Takes(s): 69.8, Count: 441, OPS: 6.3, Avg(us): 186652, Min(us): 95680, Max(us): 229503, 50th(us): 203007, 90th(us): 213887, 95th(us): 216319, 99th(us): 225279, 99.9th(us): 229503, 99.99th(us): 229503
TOTAL  - Takes(s): 69.9, Count: 1915, OPS: 27.4, Avg(us): 139504, Min(us): 92544, Max(us): 227583, 50th(us): 109951, 90th(us): 209279, 95th(us): 212735, 99th(us): 219135, 99.9th(us): 226047, 99.99th(us): 227583
UPDATE - Takes(s): 69.9, Count: 1147, OPS: 16.4, Avg(us): 107026, Min(us): 93824, Max(us): 123071, 50th(us): 107327, 90th(us): 112511, 95th(us): 113599, 99th(us): 116991, 99.9th(us): 121087, 99.99th(us): 123071
READ   - Takes(s): 79.9, Count: 876, OPS: 11.0, Avg(us): 186829, Min(us): 92544, Max(us): 232447, 50th(us): 203391, 90th(us): 214015, 95th(us): 216447, 99th(us): 223871, 99.9th(us): 232447, 99.99th(us): 232447
READ_ERROR - Takes(s): 79.8, Count: 499, OPS: 6.3, Avg(us): 185175, Min(us): 95680, Max(us): 229503, 50th(us): 202623, 90th(us): 213759, 95th(us): 216191, 99th(us): 222719, 99.9th(us): 229503, 99.99th(us): 229503
TOTAL  - Takes(s): 79.9, Count: 2218, OPS: 27.8, Avg(us): 138614, Min(us): 92544, Max(us): 232447, 50th(us): 109951, 90th(us): 209151, 95th(us): 212735, 99th(us): 219519, 99.9th(us): 227583, 99.99th(us): 232447
UPDATE - Takes(s): 79.9, Count: 1342, OPS: 16.8, Avg(us): 107142, Min(us): 93824, Max(us): 128575, 50th(us): 107327, 90th(us): 112639, 95th(us): 113727, 99th(us): 118911, 99.9th(us): 127807, 99.99th(us): 128575
READ   - Takes(s): 89.9, Count: 984, OPS: 10.9, Avg(us): 186515, Min(us): 92544, Max(us): 232447, 50th(us): 203135, 90th(us): 214015, 95th(us): 216319, 99th(us): 223487, 99.9th(us): 232447, 99.99th(us): 232447
