Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 99999]
***************** properties *****************
"etcd.endpoints"="192.168.37.17:2379"
"dotransactions"="true"
"command"="run"
"workload"="core"
"requestdistribution"="uniform"
"updateproportion"="0.5"
"etcd.dial_timeout"="10s"
"operationcount"="50000"
"docollectingdata"="false"
"insertproportion"="0"
"scanproportion"="0"
"measurementtype"="raw"
"readallfields"="true"
"threadcount"="8"
"readproportion"="0.5"
"recordcount"="100000"
**********************************************
**********************************************
Run finished, takes 4m49.376265461s
operation,timestamp_us,latency_us
READ,1716265695932402,59451
READ,1716265695932378,59956
READ,1716265695961089,61527
READ,1716265695962423,60219
READ,1716265695963531,59121
READ,1716265695961147,61519
READ,1716265695992347,60890
READ,1716265695991867,61459
READ,1716265696022679,61362
READ,1716265696023937,60172
READ,1716265696022653,61499
READ,1716265696053250,61678
READ,1716265696054643,60355
READ,1716265696054550,60491
READ,1716265696084056,61906
READ,1716265696084126,61843
READ,1716265696084167,61856
READ,1716265696116348,60948
READ,1716265696117664,59688
READ,1716265696115054,62304
READ,1716265696114940,62503
READ,1716265696146033,62230
READ,1716265696145974,62356
READ,1716265696147061,61288
READ,1716265696177460,61649
READ,1716265696177313,61851
READ,1716265696208361,61504
READ,1716265696209164,60721
READ,1716265696209332,60572
READ,1716265696209149,60792
READ,1716265696239177,61406
READ,1716265696239123,61492
READ,1716265696271683,59753
READ,1716265696271456,60000
READ,1716265696301652,60811
READ,1716265696301482,61026
READ,1716265696301688,60821
READ,1716265696301713,60835
READ,1716265696300629,61931
READ,1716265696300596,61989
READ,1716265696362524,32472
READ,1716265696362596,63140
READ,1716265696363402,62405
READ,1716265696362574,63239
READ,1716265696395105,61382
READ,1716265696394959,61574
READ,1716265696395054,61514
READ,1716265696394946,61633
READ,1716265696425750,61493
READ,1716265696457281,60715
READ,1716265696456580,61446
READ,1716265696456499,61528
READ,1716265696456545,61547
READ,1716265696457508,60608
READ,1716265696457783,60342
READ,1716265696488660,59906
READ,1716265696518138,61426
READ,1716265696518038,61545
READ,1716265696518008,61575
READ,1716265696549452,60730
READ,1716265696579597,61153
READ,1716265696579578,61278
READ,1716265696579595,61267
READ,1716265696610195,61355
READ,1716265696613103,58480
READ,1716265696640867,61375
READ,1716265696640762,61513
READ,1716265696644961,57327
READ,1716265696676918,56055
READ,1716265696672537,60450
READ,1716265696703534,60220
READ,1716265696702253,61510
READ,1716265696703533,60263
READ,1716265696732986,61601
READ,1716265696737014,57598
READ,1716265696733810,60823
READ,1716265696763772,61606
READ,1716265696765298,60091
READ,1716265696794642,61685
READ,1716265696794598,61742
READ,1716265696825419,61612
READ,1716265696827400,59691
READ,1716265696858108,59591
READ,1716265696858513,59196
READ,1716265696887719,60951
READ,1716265696888121,60607
READ,1716265696917711,61784
READ,1716265696919278,60260
READ,1716265696920301,59241
READ,1716265696919243,60350
READ,1716265696948998,62896
READ,1716265696948683,63340
READ,1716265696948740,64130
READ,1716265696979606,60928
READ,1716265697014485,56922
READ,1716265697012035,59407
READ,1716265697012927,58524
READ,1716265697043747,58520
READ,1716265697044775,57502
READ,1716265697044782,57512
READ,1716265697071455,61564
READ,1716265697076192,56874
READ,1716265697071461,61632
READ,1716265697071421,61692
READ,1716265697102277,61536
READ,1716265697133078,61542
READ,1716265697134275,60424
READ,1716265697133105,61605
READ,1716265697133124,61587
READ,1716265697133030,61684
READ,1716265697134168,60576
READ,1716265697165672,59930
READ,1716265697163828,61776
READ,1716265697194756,61622
READ,1716265697194722,61696
READ,1716265697226570,60590
READ,1716265697226258,60925
READ,1716265697225618,61608
READ,1716265697226257,61038
READ,1716265697256391,61692
READ,1716265697258059,60071
READ,1716265697287176,61538
READ,1716265697318881,60545
READ,1716265697318143,61334
READ,1716265697318097,61492
READ,1716265697350530,59647
READ,1716265697348727,61462
READ,1716265697379599,61185
READ,1716265697379490,61296
READ,1716265697410201,61306
READ,1716265697413620,57933
READ,1716265697414046,57547
READ,1716265697410191,61408
READ,1716265697440797,61432
READ,1716265697471521,61418
READ,1716265697471605,61427
READ,1716265697472126,60909
READ,1716265697503043,60704
READ,1716265697505352,58451
READ,1716265697502242,61652
READ,1716265697503078,60839
READ,1716265697533047,61748
READ,1716265697539227,55576
READ,1716265697532951,61908
READ,1716265697533047,61823
READ,1716265697563907,61780
READ,1716265697563928,61769
READ,1716265697594881,61852
READ,1716265697594815,61981
READ,1716265697595440,61360
READ,1716265697594873,61929
READ,1716265697595202,61599
READ,1716265697594807,62695
READ,1716265697625700,61977
READ,1716265697656816,61490
READ,1716265697657543,60769
READ,1716265697689859,59289
READ,1716265697689790,59368
READ,1716265697718320,61638
READ,1716265697718325,61679
READ,1716265697721702,58329
READ,1716265697721733,58324
READ,1716265697749170,61492
READ,1716265697753188,57641
READ,1716265697780729,60777
READ,1716265697780071,61486
READ,1716265697780018,61554
READ,1716265697780043,61546
READ,1716265697813267,59021
