Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 99999]
***************** properties *****************
"measurementtype"="raw"
"command"="run"
"workload"="core"
"scanproportion"="0"
"threadcount"="8"
"dotransactions"="true"
"insertproportion"="0"
"readproportion"="0.5"
"operationcount"="50000"
"requestdistribution"="uniform"
"docollectingdata"="false"
"etcd.dial_timeout"="10s"
"updateproportion"="0.5"
"etcd.endpoints"="192.168.37.15:2379"
"recordcount"="100000"
"readallfields"="true"
**********************************************
**********************************************
Run finished, takes 9m10.150120668s
operation,timestamp_us,latency_us
READ,1716265820331492,117975
READ,1716265820390421,117761
READ,1716265820390431,117754
READ,1716265820390406,117793
READ,1716265820449480,117435
READ,1716265820509752,116013
READ,1716265820508211,117752
READ,1716265820508196,117780
READ,1716265820509545,116651
READ,1716265820509738,116575
READ,1716265820510521,115801
READ,1716265820566928,117444
READ,1716265820567757,116692
READ,1716265820625779,117421
READ,1716265820625975,117303
READ,1716265820626331,116975
READ,1716265820625988,117338
READ,1716265820684385,117780
READ,1716265820685763,116404
READ,1716265820743317,117549
READ,1716265820743892,117077
READ,1716265820745136,115873
READ,1716265820743337,117678
READ,1716265820803216,116540
READ,1716265820802179,117661
READ,1716265820803012,116875
READ,1716265820861842,116826
READ,1716265820860982,117824
READ,1716265820861021,117816
READ,1716265820861022,117832
READ,1716265820919854,117645
READ,1716265820979240,116940
READ,1716265820978812,117437
READ,1716265820978847,117472
READ,1716265821038749,116249
READ,1716265821038943,116056
READ,1716265821038798,116304
READ,1716265821096330,117392
READ,1716265821096191,117599
READ,1716265821098595,115199
READ,1716265821097045,116838
READ,1716265821155015,117482
READ,1716265821213805,117367
READ,1716265821214738,116470
READ,1716265821214677,116599
READ,1716265821213807,117597
READ,1716265821215013,116466
READ,1716265821331186,59662
READ,1716265821331288,118329
READ,1716265821331485,118141
READ,1716265821333168,116563
READ,1716265821331413,118387
READ,1716265821449629,60101
READ,1716265821449738,118804
READ,1716265821449812,118782
READ,1716265821450650,117963
READ,1716265821509745,117642
READ,1716265821571146,114846
READ,1716265821568624,117440
READ,1716265821628603,116252
READ,1716265821629175,115709
READ,1716265821686005,117657
READ,1716265821687749,115935
READ,1716265821686879,116827
READ,1716265821688650,115070
READ,1716265821747295,115558
READ,1716265821744867,118077
READ,1716265821745548,117427
READ,1716265821803676,117915
READ,1716265821863942,116288
READ,1716265821863480,116775
READ,1716265821862956,117324
READ,1716265821862985,117345
READ,1716265821922661,116588
READ,1716265821921603,117669
READ,1716265821922584,116717
READ,1716265821980352,117577
READ,1716265821980256,117690
READ,1716265821983574,114385
READ,1716265821980305,117674
READ,1716265822039313,117185
READ,1716265822098982,116097
READ,1716265822097992,117118
READ,1716265822159272,114635
READ,1716265822158424,115503
READ,1716265822215121,118019
READ,1716265822276981,114822
READ,1716265822277021,114863
READ,1716265822274437,117475
READ,1716265822275365,116580
READ,1716265822273938,118057
READ,1716265822335924,114796
READ,1716265822333348,117432
READ,1716265822391923,117544
READ,1716265822392712,116820
READ,1716265822451858,116443
READ,1716265822451263,117138
READ,1716265822450732,117672
READ,1716265822451958,116449
READ,1716265822450793,117672
READ,1716265822509545,117534
READ,1716265822568417,117382
READ,1716265822568412,117429
READ,1716265822569282,116615
READ,1716265822568421,117485
READ,1716265822568474,117472
READ,1716265822627673,116680
READ,1716265822627092,117340
READ,1716265822685920,117176
READ,1716265822689455,113679
READ,1716265822685959,117304
READ,1716265822744366,117615
READ,1716265822804492,116227
READ,1716265822805229,115491
READ,1716265822803874,116881
READ,1716265822803278,117632
READ,1716265822864304,115307
READ,1716265822922403,115918
READ,1716265822920922,117528
READ,1716265822920767,117704
READ,1716265822921428,117048
READ,1716265822982031,115169
READ,1716265822979623,117609
READ,1716265823038489,117431
READ,1716265823038482,117455
READ,1716265823038462,117561
READ,1716265823099866,114730
READ,1716265823097925,116751
READ,1716265823097246,117464
READ,1716265823097214,117507
READ,1716265823159093,114542
READ,1716265823155935,117760
READ,1716265823214689,117589
READ,1716265823215671,116661
READ,1716265823214607,117787
READ,1716265823275027,116076
READ,1716265823273707,117441
READ,1716265823274149,117129
READ,1716265823332290,117633
READ,1716265823332345,117625
READ,1716265823391289,117323
READ,1716265823393071,115547
READ,1716265823391159,117569
READ,1716265823452040,115290
READ,1716265823451291,116084
READ,1716265823449936,117477
READ,1716265823508742,117376
READ,1716265823509512,116616
READ,1716265823567423,117432
READ,1716265823628010,116473
READ,1716265823626130,118435
READ,1716265823627002,117571
READ,1716265823627570,117037
READ,1716265823629683,115080
READ,1716265823626862,117993
READ,1716265823626141,118769
READ,1716265823744584,59625
READ,1716265823744916,118141
READ,1716265823744618,118545
READ,1716265823804222,117562
READ,1716265823804893,116928
READ,1716265823804920,116946
READ,1716265823804226,117644
READ,1716265823863173,117334
READ,1716265823863070,117480
READ,1716265823864185,116394
READ,1716265823980520,59898
READ,1716265823981822,117261
READ,1716265823981738,117373
READ,1716265824041071,116716
READ,1716265824041224,116609
READ,1716265824040429,117417
READ,1716265824040375,117476
READ,1716265824099096,117557
READ,1716265824100087,116566
READ,1716265824158548,116857
READ,1716265824157857,117620
READ,1716265824157862,117638
READ,1716265824219808,114396
READ,1716265824275488,117420
READ,1716265824276924,116044
READ,1716265824276401,116589
READ,1716265824275510,117500
READ,1716265824336251,115454
READ,1716265824334759,116989
READ,1716265824334215,117579
READ,1716265824392923,117316
READ,1716265824393020,117255
READ,1716265824392999,117294
READ,1716265824452437,116675
READ,1716265824451760,117395
READ,1716265824511920,116226
READ,1716265824514206,114016
READ,1716265824569889,117289
READ,1716265824569123,118247
READ,1716265824628567,117357
READ,1716265824629688,116236
READ,1716265824688172,116470
READ,1716265824687619,117046
READ,1716265824687381,117337
READ,1716265824745935,117390
READ,1716265824747106,116275
READ,1716265824804657,117615
READ,1716265824807988,114372
READ,1716265824922842,59812
READ,1716265824982387,60031
READ,1716265824984229,117120
READ,1716265825041757,118423
READ,1716265825042454,117809
READ,1716265825042432,117861
READ,1716265825043721,116587
READ,1716265825102083,116840
READ,1716265825101360,117563
READ,1716265825160195,117481
READ,1716265825160302,117378
READ,1716265825219986,116443
READ,1716265825278333,116711
READ,1716265825277693,117509
READ,1716265825337029,116749
READ,1716265825338836,115089
READ,1716265825336442,117578
READ,1716265825395057,117425
READ,1716265825453791,117474
READ,1716265825456956,114340
READ,1716265825463543,107757
READ,1716265825513345,116448
READ,1716265825517915,111878
READ,1716265825571309,117234
READ,1716265825573123,115495
READ,1716265825571279,117390
READ,1716265825572995,115693
READ,1716265825571311,117434
READ,1716265825688550,59416
READ,1716265825690934,115790
READ,1716265825688632,118279
READ,1716265825747979,117591
READ,1716265825748338,117232
READ,1716265825748315,117287
READ,1716265825808161,116121
READ,1716265825808482,115814
READ,1716265825865613,117092
READ,1716265825866479,116363
READ,1716265825865585,117273
READ,1716265825866236,116664
READ,1716265825925065,117151
READ,1716265825924294,117940
READ,1716265825924308,117985
READ,1716265825985986,114678
READ,1716265826042229,117155
READ,1716265826042552,117003
READ,1716265826042507,117062
READ,1716265826101696,116624
READ,1716265826102050,116291
READ,1716265826102019,116347
READ,1716265826102037,116352
READ,1716265826100680,117830
READ,1716265826159582,117444
READ,1716265826218521,117147
READ,1716265826218353,117439
READ,1716265826218331,117485
READ,1716265826277040,127868
READ,1716265826278939,126115
READ,1716265826278918,126245
READ,1716265826278023,127293
READ,1716265826337416,126285
READ,1716265826403970,118465
READ,1716265826403972,118485
READ,1716265826404056,118421
READ,1716265826404922,117567
READ,1716265826465161,116352
READ,1716265826465123,116465
READ,1716265826523232,116914
READ,1716265826524594,115685
READ,1716265826522494,117794
READ,1716265826522455,117917
READ,1716265826582604,116427
READ,1716265826581527,117508
READ,1716265826582544,116554
READ,1716265826640291,117376
READ,1716265826640159,117641
READ,1716265826640299,117513
READ,1716265826699790,117016
READ,1716265826699046,117812
READ,1716265826700317,116841
READ,1716265826699111,118048
READ,1716265826757684,117841
READ,1716265826758639,117048
READ,1716265826817174,117238
READ,1716265826816821,117718
READ,1716265826816872,117667
READ,1716265826817171,117378
READ,1716265826875540,117590
READ,1716265826875700,117450
READ,1716265826936702,115197
READ,1716265826934551,117349
READ,1716265826994169,116620
READ,1716265826994142,117232
READ,1716265826993164,118317
READ,1716265826993143,118411
READ,1716265827055516,114063
READ,1716265827051915,117682
READ,1716265827111581,116686
READ,1716265827169618,117316
READ,1716265827172295,114898
READ,1716265827170996,116258
READ,1716265827171435,115832
READ,1716265827229141,116436
READ,1716265827231234,114404
READ,1716265827230774,114922
READ,1716265827345651,60042
READ,1716265827346602,117931
READ,1716265827405706,117745
READ,1716265827406801,116667
READ,1716265827405413,118087
READ,1716265827406769,116732
READ,1716265827406584,117059
READ,1716265827405366,118279
READ,1716265827523513,59751
READ,1716265827525560,116493
READ,1716265827523516,118601
READ,1716265827583556,117316
READ,1716265827583054,117849
READ,1716265827583530,117435
READ,1716265827642876,116929
READ,1716265827642130,117849
READ,1716265827642068,117924
READ,1716265827700978,117565
READ,1716265827702830,115742
READ,1716265827700913,117692
READ,1716265827759994,117246
READ,1716265827762249,115006
READ,1716265827760267,117012
READ,1716265827819392,116562
READ,1716265827878384,116272
READ,1716265827878381,116321
READ,1716265827877291,117478
READ,1716265827877269,117530
READ,1716265827877254,117550
READ,1716265827878332,116478
READ,1716265827937746,115716
READ,1716265827994821,117718
READ,1716265828053487,117668
READ,1716265828054258,116942
READ,1716265828114672,115271
READ,1716265828114086,115972
READ,1716265828114054,116045
READ,1716265828171167,117838
READ,1716265828172083,116962
READ,1716265828230071,117641
READ,1716265828233589,114160
READ,1716265828230734,117137
READ,1716265828289015,117538
READ,1716265828289058,117508
READ,1716265828289701,116917
READ,1716265828406567,59904
READ,1716265828408894,116201
READ,1716265828406630,118751
READ,1716265828466429,117423
READ,1716265828467692,116204
READ,1716265828471140,112816
READ,1716265828584718,59655
READ,1716265828584907,118277
READ,1716265828586565,116708
READ,1716265828585811,117505
READ,1716265828645111,116996
READ,1716265828644384,117801
READ,1716265828643876,118322
READ,1716265828643869,118330
READ,1716265828703193,117658
READ,1716265828762211,117633
READ,1716265828822054,116585
READ,1716265828822098,116555
READ,1716265828820864,117850
READ,1716265828822042,116707
READ,1716265828879858,117764
READ,1716265828881792,115831
READ,1716265828938728,117536
READ,1716265828938761,117539
READ,1716265828938668,117674
READ,1716265828997637,117846
READ,1716265828997637,117858
READ,1716265829000811,114841
READ,1716265829000957,114698
READ,1716265829056353,117607
READ,1716265829056274,117721
READ,1716265829056313,117699
READ,1716265829116960,116094
READ,1716265829115507,117572
READ,1716265829174007,117567
READ,1716265829174960,116619
READ,1716265829175068,116533
READ,1716265829291590,59646
READ,1716265829292691,117257
READ,1716265829291613,118342
READ,1716265829293373,116607
READ,1716265829293378,116744
READ,1716265829352069,116774
READ,1716265829350978,118107
READ,1716265829410136,117427
READ,1716265829409960,117789
READ,1716265829409966,117799
READ,1716265829472178,114325
READ,1716265829470012,116650
READ,1716265829527575,117920
READ,1716265829528556,116947
READ,1716265829586513,117815
READ,1716265829589546,114791
READ,1716265829587258,117134
READ,1716265829645506,117569
READ,1716265829646476,116606
READ,1716265829645515,117612
READ,1716265829704403,117601
READ,1716265829704340,117732
READ,1716265829706730,115401
READ,1716265829763139,117651
READ,1716265829826406,113197
READ,1716265829826340,113280
READ,1716265829881684,117147
READ,1716265829885929,112934
READ,1716265829881652,117214
READ,1716265829945447,112141
READ,1716265829941152,116495
READ,1716265829998878,117453
READ,1716265829999219,117115
READ,1716265829998877,117454
READ,1716265830057661,117370
READ,1716265830058656,116426
READ,1716265830116347,117121
READ,1716265830117456,116031
READ,1716265830117070,116479
READ,1716265830175976,116283
READ,1716265830175971,116324
READ,1716265830234862,115922
READ,1716265830233496,117390
READ,1716265830292272,117313
READ,1716265830294097,115537
READ,1716265830293001,116775
READ,1716265830350797,117561
READ,1716265830409790,117454
READ,1716265830410181,117096
READ,1716265830411087,116219
READ,1716265830409599,117772
READ,1716265830469104,117156
READ,1716265830474275,112081
READ,1716265830468371,117999
READ,1716265830527384,117635
READ,1716265830527317,117749
READ,1716265830527286,117790
READ,1716265830531096,114043
READ,1716265830586382,117309
READ,1716265830586272,117508
READ,1716265830645151,117317
READ,1716265830645080,117419
READ,1716265830645946,116567
READ,1716265830705546,115721
READ,1716265830703705,117571
READ,1716265830703794,117509
READ,1716265830762511,117510
READ,1716265830762525,117500
READ,1716265830824338,114410
READ,1716265830821315,117535
READ,1716265830824109,114941
READ,1716265830938761,59651
READ,1716265830940979,116292
READ,1716265830999710,116184
READ,1716265830998399,117533
READ,1716265830999043,116940
READ,1716265831057283,117374
READ,1716265831058722,115998
READ,1716265831059067,115718
READ,1716265831115944,117478
READ,1716265831118287,115145
READ,1716265831174732,117387
READ,1716265831177272,114933
READ,1716265831174797,117453
READ,1716265831233444,117483
READ,1716265831292218,117471
READ,1716265831294030,115792
READ,1716265831293724,116120
READ,1716265831294436,115426
READ,1716265831292262,117623
READ,1716265831409702,59733
READ,1716265831409835,118332
READ,1716265831409856,118424
READ,1716265831410986,117350
READ,1716265831469802,117104
READ,1716265831469446,117500
READ,1716265831469789,117200
READ,1716265831586919,59577
READ,1716265831588705,116519
READ,1716265831590148,115212
READ,1716265831587791,117685
READ,1716265831587821,117691
READ,1716265831587764,117751
READ,1716265831646615,118258
READ,1716265831646505,118419
READ,1716265831705523,118166
READ,1716265831705373,118455
READ,1716265831705484,118359
READ,1716265831705744,118103
READ,1716265831764887,118078
READ,1716265831765755,117228
READ,1716265831764936,118066
READ,1716265831824371,117124
READ,1716265831823855,118350
READ,1716265831823840,118393
READ,1716265831883586,116602
READ,1716265831882980,117263
READ,1716265831943691,115244
READ,1716265831942262,116705
READ,1716265831943775,115318
READ,1716265832000220,117602
READ,1716265832061447,115321
READ,1716265832058979,117871
READ,1716265832058948,117920
READ,1716265832059105,117810
READ,1716265832121864,113594
READ,1716265832120752,114710
READ,1716265832176781,117352
READ,1716265832177359,116774
READ,1716265832235476,117302
READ,1716265832236606,116255
READ,1716265832296082,115535
READ,1716265832297902,113849
READ,1716265832352876,117452
READ,1716265832353681,116790
READ,1716265832353629,116886
READ,1716265832411631,117718
READ,1716265832412090,117361
READ,1716265832473879,114319
READ,1716265832471288,116958
READ,1716265832472932,115375
READ,1716265832470484,117841
READ,1716265832529823,117288
READ,1716265832529931,117364
READ,1716265832529362,118657
READ,1716265832588343,117399
READ,1716265832588767,117004
READ,1716265832588260,117536
READ,1716265832648020,116527
READ,1716265832705805,117656
READ,1716265832706678,116813
READ,1716265832707706,115796
READ,1716265832705780,117733
READ,1716265832705757,117768
READ,1716265832707397,116174
READ,1716265832706660,116954
READ,1716265832823475,59587
READ,1716265832823511,118863
READ,1716265832823502,118931
READ,1716265832823627,118847
READ,1716265832823536,118957
READ,1716265832883076,118282
READ,1716265832883069,118345
READ,1716265832942491,117777
READ,1716265832942448,117842
READ,1716265832942506,117913
READ,1716265832942388,118048
READ,1716265833001428,117533
READ,1716265833002338,116652
READ,1716265833001371,117779
READ,1716265833060282,117503
READ,1716265833060304,117560
READ,1716265833119163,117636
READ,1716265833118974,117848
READ,1716265833120060,116777
READ,1716265833120042,116894
READ,1716265833121165,115804
READ,1716265833178469,116753
READ,1716265833177798,117499
READ,1716265833236977,117234
READ,1716265833236810,117420
READ,1716265833295310,117663
READ,1716265833296898,116115
READ,1716265833296953,116063
READ,1716265833354224,118394
READ,1716265833354894,117736
READ,1716265833356681,115951
READ,1716265833356732,115917
READ,1716265833413713,117832
READ,1716265833412986,118584
READ,1716265833413030,118589
READ,1716265833413028,118602
READ,1716265833472644,117605
READ,1716265833472636,117791
READ,1716265833532266,116734
READ,1716265833531647,117413
READ,1716265833591383,116454
READ,1716265833591130,116734
READ,1716265833590438,117574
READ,1716265833592093,115961
READ,1716265833650871,115624
READ,1716265833649072,117632
READ,1716265833649799,116982
READ,1716265833708025,117320
READ,1716265833767490,116550
READ,1716265833826330,116416
READ,1716265833826452,116324
READ,1716265833825359,117516
READ,1716265833826183,116708
READ,1716265833884055,117581
READ,1716265833886212,115433
READ,1716265833944617,115640
READ,1716265833945527,114813
READ,1716265833942788,117606
READ,1716265833942906,117497
READ,1716265834002245,116710
READ,1716265834001657,117412
READ,1716265834060414,117344
READ,1716265834060406,117512
READ,1716265834061912,116045
READ,1716265834119081,117623
READ,1716265834179136,116156
READ,1716265834177930,117427
READ,1716265834177773,117596
READ,1716265834295381,59445
READ,1716265834297860,115742
READ,1716265834296208,117425
READ,1716265834297086,116550
READ,1716265834297184,116499
READ,1716265834354829,117628
READ,1716265834354838,117698
READ,1716265834358405,114201
READ,1716265834413647,117542
READ,1716265834413693,117587
READ,1716265834413615,117690
READ,1716265834473157,116808
READ,1716265834472548,117516
READ,1716265834473799,116317
READ,1716265834532122,116824
READ,1716265834531292,117685
READ,1716265834531203,117779
READ,1716265834532136,116870
READ,1716265834590076,117785
READ,1716265834590127,117760
READ,1716265834589977,118036
READ,1716265834648959,118631
READ,1716265834650151,117440
READ,1716265834648988,118624
READ,1716265834708519,117593
READ,1716265834767485,117345
READ,1716265834768152,116691
READ,1716265834767389,117517
READ,1716265834767599,117331
READ,1716265834767622,117385
READ,1716265834827019,116611
READ,1716265834885018,117313
READ,1716265834884854,117520
READ,1716265834884917,117562
READ,1716265834945321,115903
READ,1716265834943641,117695
READ,1716265835002489,117547
READ,1716265835002343,117844
READ,1716265835003872,116354
READ,1716265835004180,116093
READ,1716265835064795,113815
READ,1716265835061350,117342
READ,1716265835061693,117021
READ,1716265835120200,117183
READ,1716265835120286,117179
READ,1716265835179700,116381
READ,1716265835178726,117355
READ,1716265835237478,117276
READ,1716265835238085,116855
READ,1716265835237416,117547
READ,1716265835296097,117369
READ,1716265835297367,116126
READ,1716265835298460,115037
READ,1716265835354769,117306
READ,1716265835414542,116242
READ,1716265835413509,117382
READ,1716265835414925,115967
READ,1716265835414470,116467
READ,1716265835472086,117439
READ,1716265835530949,119506
READ,1716265835530903,119999
READ,1716265835536611,114797
READ,1716265835589538,117549
READ,1716265835591950,115139
READ,1716265835590304,116862
READ,1716265835651442,114320
READ,1716265835650470,115390
READ,1716265835651970,113901
READ,1716265835707178,117341
READ,1716265835715116,109456
READ,1716265835707102,117508
READ,1716265835707102,117578
READ,1716265835765776,117522
READ,1716265835770876,112455
READ,1716265835765874,117512
READ,1716265835825498,116774
READ,1716265835824532,117783
READ,1716265835824585,117821
READ,1716265835884009,116957
READ,1716265835884007,116979
READ,1716265835883311,117701
READ,1716265835942419,117520
READ,1716265836000977,117679
READ,1716265836002350,116350
READ,1716265836001934,116822
READ,1716265836060716,116857
READ,1716265836059958,117651
READ,1716265836120477,115757
READ,1716265836118663,117577
READ,1716265836118711,117583
READ,1716265836120757,115600
READ,1716265836118769,117623
READ,1716265836177588,117468
READ,1716265836236247,117569
READ,1716265836236247,117611
READ,1716265836295882,116665
READ,1716265836295070,117521
READ,1716265836299251,113356
READ,1716265836353870,117370
READ,1716265836415211,114690
READ,1716265836412603,117370
READ,1716265836415351,114648
READ,1716265836412618,117399
READ,1716265836415201,114825
READ,1716265836413281,116745
READ,1716265836471252,117515
READ,1716265836472151,116707
READ,1716265836530010,117658
READ,1716265836530035,117654
READ,1716265836589472,117501
READ,1716265836589783,117227
READ,1716265836588780,118233
READ,1716265836589857,117176
READ,1716265836588871,118166
READ,1716265836649869,115855
READ,1716265836647702,118056
READ,1716265836707061,117582
READ,1716265836707034,117727
READ,1716265836706995,117815
READ,1716265836707040,117781
READ,1716265836765777,117726
READ,1716265836825188,116996
READ,1716265836824823,117499
READ,1716265836824776,117564
READ,1716265836824863,117506
READ,1716265836942198,59659
READ,1716265836942330,118484
READ,1716265836943149,117718
READ,1716265837002105,118940
READ,1716265837003914,117234
READ,1716265837062382,117438
READ,1716265837063792,116041
READ,1716265837060828,119103
READ,1716265837061457,118479
READ,1716265837121058,117351
READ,1716265837121311,117138
READ,1716265837179941,123340
READ,1716265837180499,122819
READ,1716265837179846,123484
READ,1716265837180735,122630
READ,1716265837238422,123590
READ,1716265837303292,117432
READ,1716265837302910,117852
READ,1716265837303326,117552
READ,1716265837362887,116748
READ,1716265837362941,116734
READ,1716265837362026,117675
READ,1716265837420777,117579
READ,1716265837420891,117504
READ,1716265837420740,117715
READ,1716265837482233,114734
READ,1716265837542289,113408
READ,1716265837538365,117423
READ,1716265837596978,117563
READ,1716265837597872,116720
READ,1716265837597768,116868
READ,1716265837657846,115658
READ,1716265837718250,113823
READ,1716265837715514,116720
READ,1716265837777889,112705
READ,1716265837773520,117083
READ,1716265837832247,117458
READ,1716265837832088,117638
READ,1716265837834623,115153
READ,1716265837890606,117726
READ,1716265837958250,108817
READ,1716265837949787,117297
READ,1716265837952499,114606
READ,1716265837958088,109230
READ,1716265837949738,117637
READ,1716265838067079,59725
READ,1716265838067325,118474
READ,1716265838067095,118731
READ,1716265838067698,118161
READ,1716265838069279,116599
READ,1716265838068817,117082
READ,1716265838126815,117841
READ,1716265838126816,117877
READ,1716265838185887,117535
READ,1716265838185914,117551
READ,1716265838185870,117643
READ,1716265838244667,117532
READ,1716265838245600,116654
READ,1716265838244707,117608
READ,1716265838305065,115824
READ,1716265838364522,114993
READ,1716265838362333,117246
READ,1716265838421873,116566
READ,1716265838422807,115652
READ,1716265838480243,117017
READ,1716265838479591,117718
READ,1716265838479529,117782
READ,1716265838481946,115482
READ,1716265838538472,117588
READ,1716265838541504,114603
READ,1716265838541326,114796
READ,1716265838597901,117222
READ,1716265838597440,117697
READ,1716265838597275,117880
READ,1716265838597322,117833
READ,1716265838656905,116949
READ,1716265838656133,117824
READ,1716265838656071,117941
READ,1716265838715167,117564
READ,1716265838715138,117617
READ,1716265838715169,117638
READ,1716265838773869,117510
READ,1716265838774620,116796
READ,1716265838832769,117732
READ,1716265838833997,116544
READ,1716265838832821,117745
READ,1716265838834058,116597
READ,1716265838892305,117001
READ,1716265838891412,118013
READ,1716265838950516,117458
READ,1716265838950578,117434
READ,1716265838950667,117426
READ,1716265839067985,59686
READ,1716265839069316,116913
READ,1716265839072167,114101
READ,1716265839069023,117346
READ,1716265839128992,116253
READ,1716265839127603,117740
READ,1716265839186242,117892
READ,1716265839187151,117026
READ,1716265839187903,116327
READ,1716265839245355,117562
READ,1716265839246272,116756
READ,1716265839305282,116577
READ,1716265839305533,116335
READ,1716265839304148,117785
READ,1716265839363039,117556
READ,1716265839421944,117308
READ,1716265839422848,116410
READ,1716265839421879,117493
READ,1716265839423422,115955
READ,1716265839424202,115228
READ,1716265839481492,116489
READ,1716265839539441,117473
READ,1716265839539382,117584
READ,1716265839601112,114527
READ,1716265839598708,116933
READ,1716265839599514,116148
READ,1716265839658247,116025
READ,1716265839658241,116129
READ,1716265839715673,117341
READ,1716265839715653,117391
READ,1716265839774975,116904
READ,1716265839776469,115465
READ,1716265839776554,115396
READ,1716265839834067,116440
READ,1716265839835777,114904
READ,1716265839833751,117002
READ,1716265839891962,117286
READ,1716265839892540,116973
READ,1716265839950519,117436
READ,1716265839950761,117234
READ,1716265839950695,117353
READ,1716265839951776,116300
READ,1716265840011215,115392
READ,1716265840009525,117164
READ,1716265840068086,117247
READ,1716265840067967,117448
READ,1716265840068006,117413
READ,1716265840068640,116805
READ,1716265840130240,113810
READ,1716265840126620,117471
READ,1716265840185456,117636
READ,1716265840244105,117670
READ,1716265840244063,117775
READ,1716265840304741,124874
READ,1716265840304064,125607
READ,1716265840362435,125785
READ,1716265840365083,123151
READ,1716265840365021,123373
READ,1716265840364095,124317
READ,1716265840430394,116515
READ,1716265840488425,117126
READ,1716265840489412,116213
READ,1716265840488402,117231
READ,1716265840489802,115869
READ,1716265840546922,117439
READ,1716265840607399,115748
READ,1716265840608092,115063
READ,1716265840666786,115050
READ,1716265840665382,116516
READ,1716265840665087,116850
READ,1716265840723159,117849
READ,1716265840724877,116153
READ,1716265840724943,116092
READ,1716265840781946,117756
READ,1716265840782516,117353
READ,1716265840841046,117479
READ,1716265840841428,117128
READ,1716265840841043,117518
READ,1716265840841553,117156
READ,1716265840900576,116971
READ,1716265840961553,114849
READ,1716265840958574,117896
READ,1716265840959427,117111
READ,1716265841018338,116705
READ,1716265841018334,116778
READ,1716265841018296,116824
READ,1716265841017562,117566
READ,1716265841076481,117415
READ,1716265841076549,117407
READ,1716265841135125,117624
READ,1716265841135130,117678
READ,1716265841137752,115077
READ,1716265841135140,117690
READ,1716265841193907,117683
READ,1716265841195482,116125
READ,1716265841193968,117651
READ,1716265841252763,117463
READ,1716265841252820,117419
READ,1716265841253782,116506
READ,1716265841252843,117447
READ,1716265841370238,59395
READ,1716265841371247,117130
READ,1716265841429951,117125
READ,1716265841430471,116666
READ,1716265841429924,117320
READ,1716265841430563,116683
READ,1716265841429641,117627
READ,1716265841547151,59547
READ,1716265841547087,118507
READ,1716265841547252,118422
READ,1716265841547256,118442
READ,1716265841547275,118432
READ,1716265841608959,115439
READ,1716265841607688,116778
READ,1716265841665708,117549
READ,1716265841665684,117702
READ,1716265841725770,116281
READ,1716265841724478,117661
READ,1716265841785036,115728
READ,1716265841784015,116785
READ,1716265841843131,116247
READ,1716265841901494,116612
READ,1716265841903630,114544
READ,1716265841904851,113351
READ,1716265841901655,116604
READ,1716265841900822,117519
READ,1716265841959390,117684
READ,1716265842021306,114506
READ,1716265842018118,117717
READ,1716265842018213,117627
READ,1716265842018352,117596
READ,1716265842018196,117827
READ,1716265842019533,116492
READ,1716265842018265,117791
READ,1716265842077088,117648
READ,1716265842135966,117979
READ,1716265842135850,118130
READ,1716265842135823,118167
READ,1716265842195323,117396
READ,1716265842195802,116943
READ,1716265842254005,117721
READ,1716265842255162,116621
READ,1716265842254753,117040
READ,1716265842254213,117601
READ,1716265842312731,118172
READ,1716265842312756,118170
READ,1716265842313625,117333
READ,1716265842371803,117933
READ,1716265842371739,118057
READ,1716265842371825,118063
READ,1716265842373036,116905
READ,1716265842489893,59491
READ,1716265842489808,59620
READ,1716265842550658,116429
READ,1716265842549430,117786
READ,1716265842549632,117696
READ,1716265842549994,117362
READ,1716265842549437,118004
READ,1716265842550620,116858
READ,1716265842610160,115938
READ,1716265842609135,117279
READ,1716265842667100,117822
READ,1716265842667489,117607
READ,1716265842727098,116877
READ,1716265842784935,117693
READ,1716265842787468,115258
READ,1716265842786298,116520
READ,1716265842786229,116606
READ,1716265842847041,114324
READ,1716265842843989,117512
READ,1716265842902640,117655
READ,1716265842961377,117564
READ,1716265842963267,115702
READ,1716265843022071,115832
READ,1716265843021882,116043
READ,1716265843021251,116735
READ,1716265843084932,111803
READ,1716265843080298,116551
READ,1716265843078981,117918
READ,1716265843078954,117954
READ,1716265843137937,117746
READ,1716265843139043,116711
READ,1716265843137914,117855
READ,1716265843196918,117588
READ,1716265843196911,117638
READ,1716265843197381,117326
READ,1716265843255766,117586
READ,1716265843255781,117604
READ,1716265843256291,117142
READ,1716265843256249,117203
READ,1716265843314519,117703
READ,1716265843373462,117554
READ,1716265843373416,117641
READ,1716265843432231,117488
READ,1716265843433445,116279
READ,1716265843491068,117490
READ,1716265843554699,112504
READ,1716265843552409,114811
READ,1716265843550586,116676
READ,1716265843614197,111581
READ,1716265843614173,111664
READ,1716265843609141,116729
READ,1716265843667216,117558
READ,1716265843667275,117549
READ,1716265843725852,117714
READ,1716265843725790,117819
READ,1716265843725884,117736
READ,1716265843784786,117576
READ,1716265843786092,116316
READ,1716265843847112,114010
READ,1716265843844385,116919
READ,1716265843902378,117441
READ,1716265843903466,116436
READ,1716265843905673,114244
READ,1716265843962865,115924
READ,1716265843961134,117712
READ,1716265843961733,117214
READ,1716265843962890,116137
READ,1716265844078855,59685
READ,1716265844078803,59837
READ,1716265844079649,118025
READ,1716265844079040,118658
