Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 99999]
***************** properties *****************
"workload"="core"
"readallfields"="true"
"threadcount"="8"
"command"="run"
"insertproportion"="0"
"etcd.dial_timeout"="10s"
"scanproportion"="0"
"readproportion"="0.5"
"dotransactions"="true"
"operationcount"="50000"
"measurementtype"="raw"
"docollectingdata"="false"
"recordcount"="100000"
"etcd.endpoints"="192.168.37.16:2379"
"requestdistribution"="uniform"
"updateproportion"="0.5"
**********************************************
**********************************************
Run finished, takes 5m45.449650183s
operation,timestamp_us,latency_us
TOTAL,1716265723590918,73799
TOTAL,1716265723627859,38197
TOTAL,1716265723629680,37442
TOTAL,1716265723628350,73074
TOTAL,1716265723627881,73594
TOTAL,1716265723664561,37673
TOTAL,1716265723664571,38024
TOTAL,1716265723664623,37991
TOTAL,1716265723667139,37393
TOTAL,1716265723666068,72216
TOTAL,1716265723664725,73593
TOTAL,1716265723701444,37628
TOTAL,1716265723702248,72690
TOTAL,1716265723704542,70469
TOTAL,1716265723702625,72419
TOTAL,1716265723702607,72442
TOTAL,1716265723701488,73574
TOTAL,1716265723738334,37742
TOTAL,1716265723739084,72547
TOTAL,1716265723738297,73415
TOTAL,1716265723774959,37514
TOTAL,1716265723775063,37639
TOTAL,1716265723775028,37677
TOTAL,1716265723775077,37888
TOTAL,1716265723776086,72582
TOTAL,1716265723775061,73625
TOTAL,1716265723812714,72565
TOTAL,1716265723812491,72862
TOTAL,1716265723812714,72719
TOTAL,1716265723811724,73724
TOTAL,1716265723811644,73810
TOTAL,1716265723812979,72603
TOTAL,1716265723848706,37688
TOTAL,1716265723848685,73668
TOTAL,1716265723885295,37582
TOTAL,1716265723885470,37575
TOTAL,1716265723885453,37595
TOTAL,1716265723885599,37451
TOTAL,1716265723885468,73220
TOTAL,1716265723886402,72301
TOTAL,1716265723885366,73737
TOTAL,1716265723922896,37304
TOTAL,1716265723922367,73150
TOTAL,1716265723923057,72483
TOTAL,1716265723923058,72519
TOTAL,1716265723923058,72565
TOTAL,1716265723958721,37535
TOTAL,1716265723960216,37414
TOTAL,1716265723958703,73581
TOTAL,1716265723959112,73344
TOTAL,1716265723995539,38003
TOTAL,1716265723995595,38050
TOTAL,1716265723995563,38109
TOTAL,1716265723996277,37637
TOTAL,1716265723997654,37654
TOTAL,1716265723995633,73719
TOTAL,1716265724033688,37584
TOTAL,1716265724033661,37623
TOTAL,1716265724033562,37739
TOTAL,1716265724032471,73505
TOTAL,1716265724032299,73733
TOTAL,1716265724033922,72116
TOTAL,1716265724035317,70727
TOTAL,1716265724069371,37389
TOTAL,1716265724071321,37385
TOTAL,1716265724071291,37433
TOTAL,1716265724071297,72116
TOTAL,1716265724106061,37438
TOTAL,1716265724105993,37835
TOTAL,1716265724106055,37787
TOTAL,1716265724106048,37804
TOTAL,1716265724106777,37144
TOTAL,1716265724108736,37355
TOTAL,1716265724108719,71052
TOTAL,1716265724143524,37467
TOTAL,1716265724143867,37297
TOTAL,1716265724143852,37721
TOTAL,1716265724146124,37417
TOTAL,1716265724143854,72689
TOTAL,1716265724143929,72656
TOTAL,1716265724143426,73228
TOTAL,1716265724181178,37406
TOTAL,1716265724181003,72174
TOTAL,1716265724179784,73431
TOTAL,1716265724181581,71665
TOTAL,1716265724183557,69794
TOTAL,1716265724216672,37669
TOTAL,1716265724216607,37739
TOTAL,1716265724218602,37320
TOTAL,1716265724216554,73533
TOTAL,1716265724254359,72610
TOTAL,1716265724253258,73724
TOTAL,1716265724254351,72691
TOTAL,1716265724253362,73698
TOTAL,1716265724253225,73842
TOTAL,1716265724255935,71184
TOTAL,1716265724253191,74055
TOTAL,1716265724290106,37540
TOTAL,1716265724326988,37526
TOTAL,1716265724327001,38010
TOTAL,1716265724327132,37899
TOTAL,1716265724327076,37957
TOTAL,1716265724327059,37980
TOTAL,1716265724327661,37519
TOTAL,1716265724327256,74840
TOTAL,1716265724364538,37625
TOTAL,1716265724327078,75135
TOTAL,1716265724365056,37477
TOTAL,1716265724365031,37541
TOTAL,1716265724365048,73640
TOTAL,1716265724365194,73564
TOTAL,1716265724365045,73735
TOTAL,1716265724402184,37520
TOTAL,1716265724402234,37500
TOTAL,1716265724402112,37637
TOTAL,1716265724402590,37401
TOTAL,1716265724402547,72814
TOTAL,1716265724438710,37317
TOTAL,1716265724439760,37248
TOTAL,1716265724439750,37394
TOTAL,1716265724440011,37293
TOTAL,1716265724438769,73301
TOTAL,1716265724438792,73326
TOTAL,1716265724439716,72433
TOTAL,1716265724475384,37567
TOTAL,1716265724476047,37482
TOTAL,1716265724477166,37303
TOTAL,1716265724477319,37303
TOTAL,1716265724477020,71961
TOTAL,1716265724512091,38098
TOTAL,1716265724512140,38054
TOTAL,1716265724512969,37441
TOTAL,1716265724513549,37287
TOTAL,1716265724514486,37343
TOTAL,1716265724514635,37506
TOTAL,1716265724512160,73541
TOTAL,1716265724549007,37562
TOTAL,1716265724550217,37446
TOTAL,1716265724550212,37471
TOTAL,1716265724552157,37294
TOTAL,1716265724551844,37707
TOTAL,1716265724550423,72046
TOTAL,1716265724550846,71636
TOTAL,1716265724586595,37358
TOTAL,1716265724587676,37377
TOTAL,1716265724589573,37390
TOTAL,1716265724589469,37527
TOTAL,1716265724585714,73480
TOTAL,1716265724587696,71505
TOTAL,1716265724622486,37338
TOTAL,1716265724623975,37299
TOTAL,1716265724625072,37259
TOTAL,1716265724626981,37532
TOTAL,1716265724627013,37574
TOTAL,1716265724622495,73581
TOTAL,1716265724659222,37592
TOTAL,1716265724664601,37408
TOTAL,1716265724661288,71625
TOTAL,1716265724662343,70587
TOTAL,1716265724659839,73317
TOTAL,1716265724659208,73955
TOTAL,1716265724664524,68653
TOTAL,1716265724696098,37613
TOTAL,1716265724702020,67498
TOTAL,1716265724696825,73014
TOTAL,1716265724732955,37473
TOTAL,1716265724733192,37506
TOTAL,1716265724732932,37835
TOTAL,1716265724733730,37299
TOTAL,1716265724733164,72942
TOTAL,1716265724733176,72978
TOTAL,1716265724769857,37586
TOTAL,1716265724770463,37562
TOTAL,1716265724769531,73504
TOTAL,1716265724770781,72959
TOTAL,1716265724771041,72766
TOTAL,1716265724806179,37682
TOTAL,1716265724770709,73256
TOTAL,1716265724808034,71932
TOTAL,1716265724807455,72815
TOTAL,1716265724806119,74187
TOTAL,1716265724843765,73011
TOTAL,1716265724843987,72836
TOTAL,1716265724843835,72991
TOTAL,1716265724843894,73018
TOTAL,1716265724843051,74080
TOTAL,1716265724880292,37801
TOTAL,1716265724880331,37786
TOTAL,1716265724879997,38143
TOTAL,1716265724916804,37976
TOTAL,1716265724916841,37957
TOTAL,1716265724916852,38005
TOTAL,1716265724918116,37361
TOTAL,1716265724918136,37361
TOTAL,1716265724917145,74456
TOTAL,1716265724916935,74709
TOTAL,1716265724918153,73773
TOTAL,1716265724954799,37502
TOTAL,1716265724954877,37477
TOTAL,1716265724955494,37332
TOTAL,1716265724955507,72782
TOTAL,1716265724954814,73536
TOTAL,1716265724991619,37585
TOTAL,1716265724992840,37367
TOTAL,1716265724992314,72897
TOTAL,1716265724991659,73605
TOTAL,1716265724992367,72911
TOTAL,1716265724991939,73385
TOTAL,1716265725028367,37423
TOTAL,1716265725029228,37995
TOTAL,1716265725028303,73750
TOTAL,1716265725030223,71845
TOTAL,1716265725065232,37667
TOTAL,1716265725065287,37824
TOTAL,1716265725065350,37789
TOTAL,1716265725065801,73059
TOTAL,1716265725065293,73601
TOTAL,1716265725067235,71700
TOTAL,1716265725102078,37659
TOTAL,1716265725102915,37389
TOTAL,1716265725103124,37471
TOTAL,1716265725103150,72369
TOTAL,1716265725102084,73446
TOTAL,1716265725140610,43800
TOTAL,1716265725139758,44660
TOTAL,1716265725138876,73437
TOTAL,1716265725138955,73386
TOTAL,1716265725138907,73441
TOTAL,1716265725140314,72040
TOTAL,1716265725184439,37695
TOTAL,1716265725184433,37770
TOTAL,1716265725175537,73573
TOTAL,1716265725175530,73590
TOTAL,1716265725212359,37463
TOTAL,1716265725222154,37386
TOTAL,1716265725222222,37460
TOTAL,1716265725212362,73544
TOTAL,1716265725212366,73611
TOTAL,1716265725212324,73658
TOTAL,1716265725249141,37566
TOTAL,1716265725249128,37605
TOTAL,1716265725259568,37369
TOTAL,1716265725259696,63029
TOTAL,1716265725249832,73046
TOTAL,1716265725285927,37354
TOTAL,1716265725285996,37465
TOTAL,1716265725286755,37427
TOTAL,1716265725286721,72931
TOTAL,1716265725285993,73681
TOTAL,1716265725322745,37283
TOTAL,1716265725296946,63099
TOTAL,1716265725322896,37513
TOTAL,1716265725323294,73168
TOTAL,1716265725323470,72993
TOTAL,1716265725324194,72363
TOTAL,1716265725359668,37490
TOTAL,1716265725359691,37515
TOTAL,1716265725360052,73257
TOTAL,1716265725360041,73304
TOTAL,1716265725360423,72967
TOTAL,1716265725396487,37729
TOTAL,1716265725396577,37729
TOTAL,1716265725397221,37488
TOTAL,1716265725397172,73026
TOTAL,1716265725396473,73761
TOTAL,1716265725433326,37257
TOTAL,1716265725433366,37375
TOTAL,1716265725434724,37246
TOTAL,1716265725434315,72716
TOTAL,1716265725434228,72821
TOTAL,1716265725433422,73656
TOTAL,1716265725470602,37426
TOTAL,1716265725470246,73580
TOTAL,1716265725470749,73111
TOTAL,1716265725470211,73666
TOTAL,1716265725471979,71921
TOTAL,1716265725507095,37336
TOTAL,1716265725507063,76549
TOTAL,1716265725508038,75603
TOTAL,1716265725507043,76602
TOTAL,1716265725543920,39852
TOTAL,1716265725544461,39332
TOTAL,1716265725543849,39952
TOTAL,1716265725543890,76562
TOTAL,1716265725543872,76654
TOTAL,1716265725583624,37105
TOTAL,1716265725583811,37268
TOTAL,1716265725583779,73593
TOTAL,1716265725583797,73668
TOTAL,1716265725583648,73827
TOTAL,1716265725583654,73863
TOTAL,1716265725620472,37374
TOTAL,1716265725620556,37368
TOTAL,1716265725621100,37337
TOTAL,1716265725620742,73353
TOTAL,1716265725657536,37652
TOTAL,1716265725657422,37784
TOTAL,1716265725657860,37850
TOTAL,1716265725657935,37802
TOTAL,1716265725658467,37283
TOTAL,1716265725657489,73298
TOTAL,1716265725657476,73332
TOTAL,1716265725695225,37519
TOTAL,1716265725695722,37229
TOTAL,1716265725695752,37483
TOTAL,1716265725695776,37486
TOTAL,1716265725694111,73424
TOTAL,1716265725695202,72356
TOTAL,1716265725730830,37453
TOTAL,1716265725732769,37337
TOTAL,1716265725733243,71189
TOTAL,1716265725730800,73683
TOTAL,1716265725732959,71523
TOTAL,1716265725733277,71210
TOTAL,1716265725767555,37313
TOTAL,1716265725768297,37421
TOTAL,1716265725770114,71201
TOTAL,1716265725767571,73781
TOTAL,1716265725804453,37508
TOTAL,1716265725804512,37545
TOTAL,1716265725804503,37590
TOTAL,1716265725804888,37427
TOTAL,1716265725804498,73641
TOTAL,1716265725805734,72428
TOTAL,1716265725841371,37534
TOTAL,1716265725842108,37495
TOTAL,1716265725842076,37549
TOTAL,1716265725842328,72350
TOTAL,1716265725841971,72731
TOTAL,1716265725841328,73435
TOTAL,1716265725878187,37556
TOTAL,1716265725878162,37602
TOTAL,1716265725878926,37367
TOTAL,1716265725879622,37427
TOTAL,1716265725879649,38621
TOTAL,1716265725914691,37539
TOTAL,1716265725914782,37476
TOTAL,1716265725915761,37509
TOTAL,1716265725916313,37391
TOTAL,1716265725917079,37629
TOTAL,1716265725918289,37409
TOTAL,1716265725914715,74341
TOTAL,1716265725915775,73318
TOTAL,1716265725953724,37346
TOTAL,1716265725954727,37206
TOTAL,1716265725955711,70200
TOTAL,1716265725953283,72642
TOTAL,1716265725952274,73658
TOTAL,1716265725952244,73689
TOTAL,1716265725989075,37667
TOTAL,1716265725989113,37634
TOTAL,1716265725991954,37328
TOTAL,1716265725991083,71451
TOTAL,1716265726025934,37857
TOTAL,1716265726025954,37859
TOTAL,1716265726025948,37868
TOTAL,1716265726026766,37422
TOTAL,1716265726029302,37330
TOTAL,1716265726025945,73295
TOTAL,1716265726026758,72507
TOTAL,1716265726063836,37666
TOTAL,1716265726064207,37353
TOTAL,1716265726063829,37732
TOTAL,1716265726066652,37369
TOTAL,1716265726063823,72131
TOTAL,1716265726062547,73439
TOTAL,1716265726099287,37432
TOTAL,1716265726101600,37517
TOTAL,1716265726101578,37567
TOTAL,1716265726104032,68759
TOTAL,1716265726101515,71288
TOTAL,1716265726099253,73572
TOTAL,1716265726139135,37557
TOTAL,1716265726139159,37544
TOTAL,1716265726136001,73756
TOTAL,1716265726136734,73106
TOTAL,1716265726135969,73873
TOTAL,1716265726172813,37749
TOTAL,1716265726172824,37742
TOTAL,1716265726176705,69681
TOTAL,1716265726176716,69687
TOTAL,1716265726172838,73590
TOTAL,1716265726209868,37579
TOTAL,1716265726209857,37732
TOTAL,1716265726209775,37833
TOTAL,1716265726210580,72438
TOTAL,1716265726210572,72450
TOTAL,1716265726246428,37658
TOTAL,1716265726247601,37263
TOTAL,1716265726247625,37528
TOTAL,1716265726247461,72285
TOTAL,1716265726246399,73422
TOTAL,1716265726246441,73385
TOTAL,1716265726283036,37391
TOTAL,1716265726284106,37987
TOTAL,1716265726285170,37468
TOTAL,1716265726283033,73569
TOTAL,1716265726284872,71782
TOTAL,1716265726319832,73277
TOTAL,1716265726319757,73376
TOTAL,1716265726319839,73303
TOTAL,1716265726322647,70518
TOTAL,1716265726322106,71082
TOTAL,1716265726320437,72846
TOTAL,1716265726356621,37502
TOTAL,1716265726356666,73282
TOTAL,1716265726393153,37433
TOTAL,1716265726393298,37506
TOTAL,1716265726393176,37646
TOTAL,1716265726394133,37179
TOTAL,1716265726393197,73733
TOTAL,1716265726393139,73799
TOTAL,1716265726393118,73897
TOTAL,1716265726429969,37539
TOTAL,1716265726430614,37392
TOTAL,1716265726430820,37613
TOTAL,1716265726431323,37338
TOTAL,1716265726430836,72884
TOTAL,1716265726466960,37426
TOTAL,1716265726467527,37502
TOTAL,1716265726468025,37362
TOTAL,1716265726468450,37393
TOTAL,1716265726466944,73617
TOTAL,1716265726467035,73579
TOTAL,1716265726468668,71993
TOTAL,1716265726504411,37368
TOTAL,1716265726505054,37331
TOTAL,1716265726505426,37246
TOTAL,1716265726505902,71316
TOTAL,1716265726503732,73507
TOTAL,1716265726540585,37594
TOTAL,1716265726540686,37512
TOTAL,1716265726541800,37478
TOTAL,1716265726542404,37182
TOTAL,1716265726540630,73414
TOTAL,1716265726542680,71377
TOTAL,1716265726577258,37432
TOTAL,1716265726578200,37528
TOTAL,1716265726579299,37482
TOTAL,1716265726579594,71166
TOTAL,1716265726577232,73536
TOTAL,1716265726578208,72589
TOTAL,1716265726614704,73119
TOTAL,1716265726614058,73767
TOTAL,1716265726616791,71075
TOTAL,1716265726615738,72128
TOTAL,1716265726650786,37365
TOTAL,1716265726614073,74143
TOTAL,1716265726650778,37650
TOTAL,1716265726650815,37655
TOTAL,1716265726687835,38827
TOTAL,1716265726687851,38823
TOTAL,1716265726688235,38504
TOTAL,1716265726687877,76961
TOTAL,1716265726688441,76408
TOTAL,1716265726688482,76870
TOTAL,1716265726688163,77582
TOTAL,1716265726687880,78680
TOTAL,1716265726726694,39964
TOTAL,1716265726726761,40089
TOTAL,1716265726726676,72668
TOTAL,1716265726766872,41423
TOTAL,1716265726764852,71354
TOTAL,1716265726765365,70936
TOTAL,1716265726764863,71509
TOTAL,1716265726766668,69714
TOTAL,1716265726766572,69819
TOTAL,1716265726765756,70640
TOTAL,1716265726808319,37450
TOTAL,1716265726799356,73799
TOTAL,1716265726836399,37389
TOTAL,1716265726836321,37576
TOTAL,1716265726836414,37490
TOTAL,1716265726836408,73876
TOTAL,1716265726845783,64528
TOTAL,1716265726836395,73971
TOTAL,1716265726836218,74162
TOTAL,1716265726873178,37397
TOTAL,1716265726873915,37273
TOTAL,1716265726873828,37403
TOTAL,1716265726873918,72978
TOTAL,1716265726911250,37224
TOTAL,1716265726910393,73240
TOTAL,1716265726910298,73401
TOTAL,1716265726910323,73405
TOTAL,1716265726910586,73207
TOTAL,1716265726910379,73386
TOTAL,1716265726911198,72570
TOTAL,1716265726946916,37424
TOTAL,1716265726948487,72072
TOTAL,1716265726983818,37724
TOTAL,1716265726983748,37845
TOTAL,1716265726984361,37286
TOTAL,1716265726983811,73667
TOTAL,1716265726983648,73919
TOTAL,1716265726983712,73861
TOTAL,1716265726983881,73724
TOTAL,1716265727021614,37571
TOTAL,1716265727020572,73860
TOTAL,1716265727021560,72889
TOTAL,1716265727021659,72817
TOTAL,1716265727057498,37428
TOTAL,1716265727057593,37573
TOTAL,1716265727059205,37204
TOTAL,1716265727057579,73752
TOTAL,1716265727057620,73720
TOTAL,1716265727094458,37589
TOTAL,1716265727094495,37728
TOTAL,1716265727096426,37646
TOTAL,1716265727094938,72756
TOTAL,1716265727095178,72531
TOTAL,1716265727094460,73257
TOTAL,1716265727131358,37345
TOTAL,1716265727132241,37481
TOTAL,1716265727134087,37254
TOTAL,1716265727132070,72324
TOTAL,1716265727131344,73058
TOTAL,1716265727167719,37663
TOTAL,1716265727167729,37695
TOTAL,1716265727167728,73396
TOTAL,1716265727169734,71460
TOTAL,1716265727171352,69854
TOTAL,1716265727168713,72507
TOTAL,1716265727204420,37555
TOTAL,1716265727205435,72575
TOTAL,1716265727205417,72647
TOTAL,1716265727204407,73675
TOTAL,1716265727241143,37591
TOTAL,1716265727241237,37670
TOTAL,1716265727241215,37716
TOTAL,1716265727241228,37738
TOTAL,1716265727241990,72847
TOTAL,1716265727278038,37709
TOTAL,1716265727278083,37699
TOTAL,1716265727278757,37322
TOTAL,1716265727278956,37609
TOTAL,1716265727278981,72819
TOTAL,1716265727278096,73707
TOTAL,1716265727278918,72890
TOTAL,1716265727315769,37549
TOTAL,1716265727316747,38100
TOTAL,1716265727315794,72610
TOTAL,1716265727316093,72369
TOTAL,1716265727314850,73612
TOTAL,1716265727351847,37601
TOTAL,1716265727351846,37662
TOTAL,1716265727351825,73438
TOTAL,1716265727354860,70435
TOTAL,1716265727353335,71989
TOTAL,1716265727388426,37941
TOTAL,1716265727388488,37892
TOTAL,1716265727389526,37522
TOTAL,1716265727389463,37674
TOTAL,1716265727388473,73705
TOTAL,1716265727425295,37969
TOTAL,1716265727425352,37958
TOTAL,1716265727425319,38022
TOTAL,1716265727427065,37335
TOTAL,1716265727427161,71964
TOTAL,1716265727426393,72739
TOTAL,1716265727426384,72856
TOTAL,1716265727462201,37369
TOTAL,1716265727463332,37435
TOTAL,1716265727463364,37457
TOTAL,1716265727464414,37515
TOTAL,1716265727463279,72665
TOTAL,1716265727499149,38030
TOTAL,1716265727499260,37965
TOTAL,1716265727499145,38105
TOTAL,1716265727500832,72064
TOTAL,1716265727500776,72174
TOTAL,1716265727499576,73386
TOTAL,1716265727501937,71069
TOTAL,1716265727537245,37559
TOTAL,1716265727537205,37625
TOTAL,1716265727537264,72415
TOTAL,1716265727535958,73813
TOTAL,1716265727573029,37534
TOTAL,1716265727572969,37661
TOTAL,1716265727572917,37726
TOTAL,1716265727574846,37415
TOTAL,1716265727574818,71480
TOTAL,1716265727572976,73429
TOTAL,1716265727609705,37294
TOTAL,1716265727610661,37330
TOTAL,1716265727610579,37491
TOTAL,1716265727610644,72566
TOTAL,1716265727612274,70940
TOTAL,1716265727609785,73470
TOTAL,1716265727646316,37309
TOTAL,1716265727648008,37406
TOTAL,1716265727648081,71711
TOTAL,1716265727646417,73421
TOTAL,1716265727647014,72832
TOTAL,1716265727683232,37541
TOTAL,1716265727683228,37814
TOTAL,1716265727685431,37463
TOTAL,1716265727683638,72946
TOTAL,1716265727683266,73326
TOTAL,1716265727719856,37364
TOTAL,1716265727721056,37254
TOTAL,1716265727719803,73312
TOTAL,1716265727719857,73291
TOTAL,1716265727720786,72436
TOTAL,1716265727722905,70318
TOTAL,1716265727756610,37501
TOTAL,1716265727757237,37407
TOTAL,1716265727758328,37279
TOTAL,1716265727756597,73352
TOTAL,1716265727793238,37362
TOTAL,1716265727794127,37284
TOTAL,1716265727793159,73679
TOTAL,1716265727795620,71249
TOTAL,1716265727793128,73770
TOTAL,1716265727794658,72244
TOTAL,1716265727793235,73879
TOTAL,1716265727829961,73605
TOTAL,1716265727830610,73001
TOTAL,1716265727831422,72215
TOTAL,1716265727866920,37460
TOTAL,1716265727866914,37571
TOTAL,1716265727867138,37529
TOTAL,1716265727866850,73503
TOTAL,1716265727866881,73519
TOTAL,1716265727903587,37396
TOTAL,1716265727904401,37436
TOTAL,1716265727903624,73581
TOTAL,1716265727904499,72706
TOTAL,1716265727903653,73584
TOTAL,1716265727904675,72578
TOTAL,1716265727940372,37561
TOTAL,1716265727940422,37577
TOTAL,1716265727941853,37314
TOTAL,1716265727940998,72820
TOTAL,1716265727977225,37900
TOTAL,1716265727977232,37906
TOTAL,1716265727977263,37897
TOTAL,1716265727977965,37375
TOTAL,1716265727979177,71317
TOTAL,1716265727978012,72496
TOTAL,1716265727977262,73306
TOTAL,1716265728013839,37309
TOTAL,1716265728015362,37506
TOTAL,1716265728015135,72134
TOTAL,1716265728015156,72137
TOTAL,1716265728015175,72175
TOTAL,1716265728050526,37676
TOTAL,1716265728052887,37394
TOTAL,1716265728050585,74371
TOTAL,1716265728051161,73798
TOTAL,1716265728050505,74457
TOTAL,1716265728087289,38586
TOTAL,1716265728087311,38715
TOTAL,1716265728087370,38698
TOTAL,1716265728088220,38531
TOTAL,1716265728090300,37145
TOTAL,1716265728124975,37362
TOTAL,1716265728124969,37588
TOTAL,1716265728125884,37065
TOTAL,1716265728126078,37287
TOTAL,1716265728126764,36875
TOTAL,1716265728127451,71732
TOTAL,1716265728126030,73196
TOTAL,1716265728124965,74274
TOTAL,1716265728162575,37368
TOTAL,1716265728162964,37360
TOTAL,1716265728163383,37752
TOTAL,1716265728163646,72493
TOTAL,1716265728162355,73804
TOTAL,1716265728199200,37447
TOTAL,1716265728199961,37282
TOTAL,1716265728199236,73696
TOTAL,1716265728201143,71816
TOTAL,1716265728199249,73741
TOTAL,1716265728200333,72660
TOTAL,1716265728236177,37710
TOTAL,1716265728236662,37340
TOTAL,1716265728237250,72399
TOTAL,1716265728236151,73510
TOTAL,1716265728273012,37388
TOTAL,1716265728273012,37745
TOTAL,1716265728273921,37570
TOTAL,1716265728274025,37560
TOTAL,1716265728272970,73538
TOTAL,1716265728272944,73621
TOTAL,1716265728309668,37710
TOTAL,1716265728309681,37720
TOTAL,1716265728310422,37304
TOTAL,1716265728310771,37502
TOTAL,1716265728311507,37125
TOTAL,1716265728311604,37193
TOTAL,1716265728346529,37893
TOTAL,1716265728346579,37918
TOTAL,1716265728348294,37491
TOTAL,1716265728347412,73942
TOTAL,1716265728348806,72553
TOTAL,1716265728348640,72749
TOTAL,1716265728347392,74084
TOTAL,1716265728347737,73782
TOTAL,1716265728384442,37658
TOTAL,1716265728385794,72603
TOTAL,1716265728384511,73903
TOTAL,1716265728421375,37420
TOTAL,1716265728421430,37440
TOTAL,1716265728422114,37288
TOTAL,1716265728421529,73664
TOTAL,1716265728421489,73716
TOTAL,1716265728421369,73837
TOTAL,1716265728458418,37521
TOTAL,1716265728458433,37538
TOTAL,1716265728458884,37500
TOTAL,1716265728459416,37261
TOTAL,1716265728458810,73006
TOTAL,1716265728495225,37777
TOTAL,1716265728495211,37959
TOTAL,1716265728495227,37966
TOTAL,1716265728495988,37441
TOTAL,1716265728495954,37604
TOTAL,1716265728496402,37223
TOTAL,1716265728496690,37459
TOTAL,1716265728531836,37654
TOTAL,1716265728533021,37522
TOTAL,1716265728533583,37829
TOTAL,1716265728533441,37984
TOTAL,1716265728533210,38222
TOTAL,1716265728533185,38256
TOTAL,1716265728569511,37633
TOTAL,1716265728570561,37544
TOTAL,1716265728534161,73986
TOTAL,1716265728533635,74526
TOTAL,1716265728571431,37286
TOTAL,1716265728571465,37260
TOTAL,1716265728607166,37538
TOTAL,1716265728571445,73973
TOTAL,1716265728571433,74026
TOTAL,1716265728608739,37774
TOTAL,1716265728608181,38360
TOTAL,1716265728608166,38405
TOTAL,1716265728608733,38039
TOTAL,1716265728608117,73962
TOTAL,1716265728645477,37596
TOTAL,1716265728645434,37703
TOTAL,1716265728646793,37398
TOTAL,1716265728644720,74038
TOTAL,1716265728646526,72294
TOTAL,1716265728646551,72272
TOTAL,1716265728646583,72369
TOTAL,1716265728683160,37410
TOTAL,1716265728684208,37343
TOTAL,1716265728682092,73425
TOTAL,1716265728683083,72444
TOTAL,1716265728718843,37562
TOTAL,1716265728718779,37711
TOTAL,1716265728718969,37641
TOTAL,1716265728718839,37814
TOTAL,1716265728720585,37455
TOTAL,1716265728721574,37261
TOTAL,1716265728755540,37483
TOTAL,1716265728755540,37558
TOTAL,1716265728756509,37341
TOTAL,1716265728756421,37531
TOTAL,1716265728756671,37371
TOTAL,1716265728758058,37379
TOTAL,1716265728756622,73435
TOTAL,1716265728758846,71238
TOTAL,1716265728793869,37649
TOTAL,1716265728795445,71394
TOTAL,1716265728793041,73868
TOTAL,1716265728793111,73800
TOTAL,1716265728793962,72956
TOTAL,1716265728794052,72898
TOTAL,1716265728830079,37557
TOTAL,1716265728831538,37488
TOTAL,1716265728830097,73550
TOTAL,1716265728866931,37456
TOTAL,1716265728866934,37608
TOTAL,1716265728866935,37615
TOTAL,1716265728869048,37650
TOTAL,1716265728867646,72847
TOTAL,1716265728866961,73589
TOTAL,1716265728866850,73703
TOTAL,1716265728903668,37407
TOTAL,1716265728904555,37347
TOTAL,1716265728906714,37595
TOTAL,1716265728904563,73306
TOTAL,1716265728904401,73470
TOTAL,1716265728940574,37484
TOTAL,1716265728944321,70171
TOTAL,1716265728941088,73442
TOTAL,1716265728940564,73982
TOTAL,1716265728941916,72639
TOTAL,1716265728940505,74103
TOTAL,1716265728977891,37269
TOTAL,1716265728978076,37273
TOTAL,1716265728977887,73287
TOTAL,1716265729014636,37598
TOTAL,1716265729014563,37753
TOTAL,1716265729015197,72685
TOTAL,1716265729014543,73417
TOTAL,1716265729014508,73478
TOTAL,1716265729015360,72673
TOTAL,1716265729014567,73466
TOTAL,1716265729051192,37426
TOTAL,1716265729052244,72558
TOTAL,1716265729052330,72475
TOTAL,1716265729088638,37709
TOTAL,1716265729088047,73448
TOTAL,1716265729087997,73601
TOTAL,1716265729087973,73666
TOTAL,1716265729088046,73617
TOTAL,1716265729087895,73817
TOTAL,1716265729124827,37949
TOTAL,1716265729124821,37966
TOTAL,1716265729126368,37822
TOTAL,1716265729161520,37409
TOTAL,1716265729161658,38211
TOTAL,1716265729161612,38490
TOTAL,1716265729161683,38431
TOTAL,1716265729161725,38476
TOTAL,1716265729198947,37446
TOTAL,1716265729162790,74174
TOTAL,1716265729164207,72809
TOTAL,1716265729162798,74306
TOTAL,1716265729199884,37266
TOTAL,1716265729200212,37574
TOTAL,1716265729200109,73767
TOTAL,1716265729200121,73834
TOTAL,1716265729236415,37745
TOTAL,1716265729236983,37447
TOTAL,1716265729237032,37523
TOTAL,1716265729237172,37537
TOTAL,1716265729237804,37311
TOTAL,1716265729237121,73321
TOTAL,1716265729273987,37614
TOTAL,1716265729274449,37486
TOTAL,1716265729274169,73058
TOTAL,1716265729275127,72123
TOTAL,1716265729274717,72602
TOTAL,1716265729273890,73471
TOTAL,1716265729274566,72815
TOTAL,1716265729310459,37476
TOTAL,1716265729311621,37512
TOTAL,1716265729311951,37283
TOTAL,1716265729347239,37793
TOTAL,1716265729347270,37870
TOTAL,1716265729347373,37871
TOTAL,1716265729349152,37201
TOTAL,1716265729347393,74390
TOTAL,1716265729349245,72550
TOTAL,1716265729347330,74469
TOTAL,1716265729347951,73853
TOTAL,1716265729385263,37553
TOTAL,1716265729385154,73326
TOTAL,1716265729386363,72123
TOTAL,1716265729385046,73460
TOTAL,1716265729421815,37691
TOTAL,1716265729421797,37747
