Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 99999]
***************** properties *****************
"threadcount"="8"
"measurementtype"="raw"
"recordcount"="100000"
"readallfields"="true"
"readproportion"="0.5"
"updateproportion"="0.5"
"etcd.dial_timeout"="10s"
"insertproportion"="0"
"requestdistribution"="uniform"
"command"="run"
"docollectingdata"="false"
"etcd.endpoints"="192.168.37.19:2379"
"operationcount"="50000"
"scanproportion"="0"
"dotransactions"="true"
"workload"="core"
**********************************************
**********************************************
Run finished, takes 6m59.782222071s
operation,timestamp_us,latency_us
READ,1716265705327232,89341
READ,1716265705329666,86917
READ,1716265705371892,89775
READ,1716265705371892,89973
READ,1716265705417381,90460
READ,1716265705417697,90150
READ,1716265705416586,91268
READ,1716265705417150,90762
READ,1716265705461871,90958
READ,1716265705507924,89779
READ,1716265705507938,89809
READ,1716265705507864,89921
READ,1716265705507981,89818
READ,1716265705552842,90409
READ,1716265705600024,87750
READ,1716265705597717,90224
READ,1716265705645033,87685
READ,1716265705643619,89156
READ,1716265705687954,89641
READ,1716265705688990,88681
READ,1716265705689196,88511
READ,1716265705734776,87663
READ,1716265705732786,89673
READ,1716265705733330,89149
READ,1716265705777718,89465
READ,1716265705823511,88347
READ,1716265705822452,89417
READ,1716265705872660,83897
READ,1716265705868731,87886
READ,1716265705868731,87936
READ,1716265705913706,87721
READ,1716265705956629,89507
READ,1716265705956570,89573
READ,1716265705957387,88755
READ,1716265706004313,86558
READ,1716265706002978,87934
READ,1716265706003678,87261
READ,1716265706046158,89722
READ,1716265706046156,89735
READ,1716265706090884,89729
READ,1716265706136889,88664
READ,1716265706138417,87139
READ,1716265706136462,89113
READ,1716265706136478,89102
READ,1716265706181591,88990
READ,1716265706183797,86787
READ,1716265706225591,92436
READ,1716265706225570,92810
READ,1716265706226476,92064
READ,1716265706225565,93039
READ,1716265706272224,88071
READ,1716265706318045,86859
READ,1716265706318682,86245
READ,1716265706318712,86227
READ,1716265706372710,77880
READ,1716265706372119,78473
READ,1716265706372467,78226
READ,1716265706417725,77183
READ,1716265706404951,89972
READ,1716265706405836,89102
READ,1716265706450652,88925
READ,1716265706450602,88997
READ,1716265706450707,88935
READ,1716265706450545,89098
READ,1716265706494951,89520
READ,1716265706539654,89534
READ,1716265706539611,89598
READ,1716265706540326,88888
READ,1716265706584483,89656
READ,1716265706630738,88122
READ,1716265706629202,89696
READ,1716265706629221,89693
READ,1716265706632295,86638
READ,1716265706629227,89794
READ,1716265706676675,86975
READ,1716265706718872,89571
READ,1716265706719567,88889
READ,1716265706718910,89576
READ,1716265706764574,88712
READ,1716265706764534,88813
READ,1716265706764520,88870
READ,1716265706809203,88836
